tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,totpop19,mdfami19,mdrent19,state,county,tract,NHW19,colleg19,A20_34y19,NHW00_19,A20_34y00_19,College00_19,mdfami00_19,mdrent00_19,mdfami00_19_log,A20_34y00_19_log,NHW00_19_log,College00_19_log,mdrent00_19_log,pc1,pc2,pc1_log,pc2_log
36081147900,Douglas Manor-Douglaston-Little Neck,3904,2911,2582.0,797,1284.0,70032,994,4526,89286,2103,36,081,147900,0.5110472823685374,0.37892178524083076,0.1855943437914273,-0.22729334222820696,-0.3221265561143728,0.15211109780389664,0.2749314599040438,1.1156941649899395,0.2507053783285547,-0.3741504058099306,-0.2449972920470605,0.15023826298501483,0.7540984149103176,-0.5764800936518069,-0.35222637691979414,0.8910207510392206,-0.7421937495740528
36081148300,Douglas Manor-Douglaston-Little Neck,3049,2161,2196.0,432,1179.0,98216,1061,2900,115714,2429,36,081,148300,0.646551724137931,0.45448275862068965,0.12310344827586207,-0.10230591671377431,-0.3841977969348659,0.17533327483840777,0.1781583448725259,1.289349670122526,0.1724044989882752,-0.46872092735544685,-0.09684786982903992,0.1700239796346224,0.8326263308325453,-0.5960539761495737,-0.30696183202068644,0.9260390332614157,-0.4850685134513754
36081150701,Douglas Manor-Douglaston-Little Neck,3086,2235,2306.0,420,1055.0,89371,1174,3036,146071,2170,36,081,150701,0.6083662714097496,0.4090909090909091,0.14855072463768115,-0.1858550244707341,-0.20949792960662528,0.19663937957776834,0.6344339886540378,0.848381601362862,0.49739624516271325,-0.22251616017347844,-0.19340882337220533,0.18783912330429423,0.6197060021683078,-0.27209360626961215,-0.48873366726813294,0.5063385894743254,-1.0275869659776578
36081150702,Douglas Manor-Douglaston-Little Neck,3467,2609,2463.0,536,1144.0,74809,882,3067,101250,1796,36,081,150702,0.5976524290837952,0.3257254646234105,0.08607760026084121,-0.15872473746101579,-0.5810140688795994,-0.012858229152653555,0.3534467777941157,1.0362811791383222,0.3100158890206779,-0.8463311551830152,-0.16101974496730356,-0.002862321689730882,0.7160240867958323,-1.0894061702856868,0.01628600208523539,1.4781549031196644,0.45015585298913785
36081152901,Douglas Manor-Douglaston-Little Neck,6292,4693,3526.0,1201,1821.0,72799,1069,6916,93819,2036,36,081,152901,0.41122035858877964,0.365962984384037,0.175534991324465,-0.26619441399869503,-0.3140835018437017,0.26449154186950086,0.2887402299482136,0.9045837231057063,0.2613947407452289,-0.36252559975852755,-0.2959755874342577,0.2425473083816477,0.6495002220345122,-0.7288039770608217,-0.2328376447149302,0.8697544367086024,-0.6358450333750566
36081152902,Douglas Manor-Douglaston-Little Neck,5162,4020,3858.0,596,1575.0,66884,700,4955,75702,2086,36,081,152902,0.46417759838546924,0.3677093844601413,0.11200807265388496,-0.3789308546226563,-0.24450930860970221,0.2051529159258727,0.13184020094491955,1.98,0.13264117232279038,-0.2672382241277687,-0.46033984181473775,0.19486992560233146,1.095273387402595,0.3230458771872456,-0.8681895379041139,0.6473299055220958,-1.4067346664506795
36081155101,Glen Oaks-Floral Park-New Hyde Park,1962,1900,1878.0,41,886.0,87366,1521,1759,55313,0,36,081,155101,0.9761227970437749,0.5389425810119386,0.0034110289937464467,0.01978324163998213,-0.8419279246800427,0.19345975614607624,-0.36688185335256274,-1.0,-0.4414268287811175,-1.7833623718198925,0.029348335085160108,0.18520053866741573,-4.605170185988091,-4.314648193217303,1.773094017147703,7.746818286557644,8.923940232866642
36081155102,Glen Oaks-Floral Park-New Hyde Park,7556,5580,4407.0,1619,2017.0,64793,815,8929,92739,1636,36,081,155102,0.5293985888677344,0.36487848583268,0.2238772538918132,-0.09232227422632155,-0.22839093470270677,0.3668923346314974,0.4313120244470854,1.007361963190184,0.3655538268509199,-0.24640057993636572,-0.0859090112467889,0.31982902833198534,0.7017906990889793,-0.29001020437970926,-0.43141373604766425,0.41176316723760403,-0.8959255130430783
36081156700,Bellerose,1119,964,328.0,318,61.0,12500,221,1614,57750,1463,36,081,156700,0.28810408921933084,0.14622057001239158,0.161090458488228,-0.017108305376734134,-0.5116628868470069,1.6823084892437081,3.62,5.619909502262443,1.5325568680981427,-0.6964784969318311,-0.007133689744150307,0.9903990000326391,1.8915911543704411,7.667511344215762,-3.1642812982768134,-2.3960398862750725,-0.9686623924365468
36081157101,Bellerose,7470,5360,3966.0,1356,1747.0,67475,846,8406,97629,1887,36,081,157101,0.3156078991196764,0.27040209374256485,0.25660242683797285,-0.4055494184508365,0.014298678356589045,0.15621273054204887,0.44689144127454616,1.230496453900709,0.37630501604633976,0.024008162170140405,-0.503435363221664,0.15376151600602528,0.8066974725160548,0.30965071618654594,-0.982415681941102,0.39492906309407216,-1.9695592381200242
36081157102,Bellerose,1458,925,707.0,282,258.0,76526,920,2294,97500,1852,36,081,157102,0.2563208369659983,0.23060156931124673,0.2022667829119442,-0.4714062513487617,-0.3365362617250057,0.3031670079682083,0.2740767843608709,1.0130434782608697,0.2500400043838717,-0.39532112530130925,-0.6187937053351261,0.2724417829427157,0.7046030499274074,-0.660520761921059,-0.2501509504686849,0.9556392526658251,-0.722377352781161
36081157901,Glen Oaks-Floral Park-New Hyde Park,4818,3575,2968.0,781,1199.0,64018,691,5073,102725,1434,36,081,157901,0.3329390892962744,0.34062684801892373,0.1582889808791642,-0.4595348611086758,-0.2754377635812906,0.36875742598429917,0.6046268237058328,1.0752532561505066,0.4791038610612884,-0.30848055391671714,-0.5969916510892195,0.3211826775977608,0.7348903136540138,-0.12944643556759367,-0.46838582963377534,0.5074616321367741,-1.0156536527379665
36081157902,Glen Oaks-Floral Park-New Hyde Park,3690,2642,1889.0,536,932.0,71013,879,4129,110000,2837,36,081,157902,0.32477597481230325,0.3029789295228869,0.21312666505207073,-0.365577899916676,0.05052359900666192,0.19956249993503494,0.5490121527044345,2.2275312855517635,0.44405238523732543,0.05876274749227931,-0.4394013326694405,0.19025872392472354,1.174811090469857,1.52205972695712,-1.5816295753541085,-0.11606590745401973,-2.424702440032903
36081157903,Glen Oaks-Floral Park-New Hyde Park,3840,2791,2417.0,680,868.0,64628,825,4741,82978,1643,36,081,157903,0.35140265766715884,0.2974056106306686,0.17443577304366167,-0.44171029977580056,-0.28404376093402983,0.3157114571679349,0.28393266076623136,0.9915151515151515,0.2576861551312725,-0.32026554274269453,-0.565123954678951,0.28194926413874655,0.693904469501854,-0.5756621897194657,-0.3169411136667934,0.8491330157512291,-0.8800379544132398
36081161700,Bellerose,4608,3139,2917.0,735,888.0,74428,822,4762,117813,2261,36,081,161700,0.4506509869802604,0.28475430491390175,0.15749685006299874,-0.2881043030493521,-0.32737059544523395,0.4776439606343008,0.582912344816467,1.7506082725060828,0.4655640041889005,-0.38180316615229326,-0.3258746145825222,0.3971936340130942,1.0154510440362217,0.49270124447869884,-0.7039151925502493,0.15045419926223305,-0.9670462972316513
36081162100,Bellerose,5726,3707,2549.0,1168,940.0,61075,863,6363,76655,1584,36,081,162100,0.3158887317303159,0.22395096652522395,0.24548169102624548,-0.29039667403382163,-0.22088987274461303,0.364194930131311,0.2550961932050757,0.8354577056778678,0.2351481613477811,-0.2368493896059508,-0.32905515495121185,0.317868054284289,0.612727325684188,-0.6369640412751231,-0.3027684884716761,0.7304448461856354,-0.885943184803001
36085000300,West New Brighton-New Brighton-St. George,1866,1280,584.0,636,460.0,44352,699,2004,86477,1325,36,085,000300,0.6422155688622755,0.4655688622754491,0.25748502994011974,1.0520107046181613,-0.48179113471170876,0.8885902108825827,0.9497880591630592,0.8955650929899857,0.672836334315551,-0.6382634952987819,0.7236815769577047,0.6411116164860743,0.6447786013308352,-0.1355540016513787,0.008588768574163307,-0.20132625774239932,0.5848756714228968
36085000600,Stapleton-Rosebank,2637,1958,2015.0,380,503.0,68576,441,2311,66563,897,36,085,000600,0.6434443963652099,0.29987018606663784,0.18000865426222415,-0.15793405795778737,-0.0724817235646451,0.5720828641306641,-0.02935429304713022,1.0340136054421767,-0.019544039640922294,-0.064519026463215,-0.1600913583846359,0.45874224732305713,0.7149153286021704,-0.3890382185970873,-0.48042112228915707,0.5309641708772767,-1.2133023346082215
36085000700,West New Brighton-New Brighton-St. George,5011,3095,1118.0,1309,979.0,36376,654,4557,37952,1085,36,085,000700,0.38073293833662497,0.23546192670616634,0.29822251481237655,0.7064872576071806,-0.29488259484774226,0.20520910594953978,0.0433252694084012,0.6590214067278288,0.05195208327647105,-0.33530854675781735,0.5402799104142313,0.19491616564654818,0.5122374706776296,-1.2082035424091055,-0.025791542953862545,0.9436022102820922,-0.17698580815315987
36085000800,Stapleton-Rosebank,4730,3140,3302.0,894,524.0,56000,729,5238,78986,1339,36,085,000800,0.6160748377243223,0.2222222222222222,0.1914852997327224,-0.11749425123075574,-0.32744536782914047,1.0059372349448683,0.4104642857142857,0.8367626886145405,0.3509837799434417,-0.3819127079898328,-0.11372232415105454,0.7010842162645791,0.6134342081839596,-0.4471764900552079,-0.0334550091710981,0.19848326354928575,-0.2535104627867097
36085000900,West New Brighton-New Brighton-St. George,2201,1424,729.0,588,458.0,36184,764,1510,50543,1358,36,085,000900,0.43443708609271525,0.28344370860927154,0.19536423841059603,0.31165435732519375,-0.5268730008559716,0.36213887041267845,0.3968328543002433,0.7774869109947644,0.34134097526896334,-0.7274757217053567,0.27888425287610785,0.3163707416835,0.5808106730388044,-1.0857343044362202,0.16538543038591436,0.892154779512125,0.6296424966313066
